timestamp,open,high,low,close,volume
2023-02-08 16:00:00,1653.08,1654.85,1630.47,1653.47,55209.7895
2023-02-08 17:00:00,1653.47,1660.0,1647.37,1657.29,19551.9964
2023-02-08 18:00:00,1657.28,1659.99,1641.36,1646.41,20536.3748
2023-02-08 19:00:00,1646.42,1650.69,1642.75,1647.69,11223.3788
2023-02-08 20:00:00,1647.69,1649.02,1637.76,1642.07,14409.5781
2023-02-08 21:00:00,1642.06,1656.1,1640.27,1652.65,8817.5825
2023-02-08 22:00:00,1652.65,1655.51,1650.48,1650.9,5482.5568
2023-02-08 23:00:00,1650.9,1653.51,1642.37,1650.43,12384.9759
2023-02-09 00:00:00,1650.42,1655.41,1645.76,1654.76,14247.9024
2023-02-09 01:00:00,1654.75,1656.17,1649.7,1651.6,10437.5994
2023-02-09 02:00:00,1651.59,1652.07,1631.51,1632.4,25352.3334
2023-02-09 03:00:00,1632.41,1633.32,1608.8,1619.05,91901.2872
2023-02-09 04:00:00,1619.05,1627.31,1610.22,1623.85,26313.3341
2023-02-09 05:00:00,1623.84,1630.69,1622.29,1628.39,20128.2083
2023-02-09 06:00:00,1628.4,1636.65,1625.53,1634.24,14436.8732
2023-02-09 07:00:00,1634.23,1635.66,1629.66,1629.87,9690.2193
2023-02-09 08:00:00,1629.88,1637.33,1629.87,1632.48,11438.9009
2023-02-09 09:00:00,1632.49,1636.12,1630.55,1634.97,9485.3723
2023-02-09 10:00:00,1634.97,1635.13,1630.95,1633.24,6874.1604
2023-02-09 11:00:00,1633.24,1640.24,1630.03,1633.15,9956.2107
2023-02-09 12:00:00,1633.16,1643.44,1625.7,1636.41,16252.3296
2023-02-09 13:00:00,1636.4,1642.36,1634.05,1640.15,13586.9746
2023-02-09 14:00:00,1640.16,1649.24,1635.67,1637.59,22902.7366
2023-02-09 15:00:00,1637.59,1640.2,1628.1,1632.08,16439.4653
2023-02-09 16:00:00,1632.07,1633.67,1616.53,1622.81,30108.7015
2023-02-09 17:00:00,1622.8,1629.06,1616.0,1623.56,20590.4361
2023-02-09 18:00:00,1623.57,1630.97,1619.81,1621.84,19636.9326
2023-02-09 19:00:00,1621.85,1622.86,1560.47,1579.81,90014.004
2023-02-09 20:00:00,1579.8,1582.45,1565.03,1577.1,36564.784
2023-02-09 21:00:00,1577.1,1578.07,1524.4,1540.55,78708.7982
2023-02-09 22:00:00,1540.56,1550.26,1527.93,1537.99,39492.8074
2023-02-09 23:00:00,1537.99,1549.98,1537.08,1545.35,23451.3249
2023-02-10 00:00:00,1545.35,1555.01,1541.8,1548.52,29861.634
2023-02-10 01:00:00,1548.51,1553.16,1544.04,1549.84,23468.0009
2023-02-10 02:00:00,1549.85,1550.75,1542.0,1548.88,15522.9736
2023-02-10 03:00:00,1548.88,1549.16,1542.07,1543.22,13864.259
2023-02-10 04:00:00,1543.23,1544.85,1531.2,1538.5,20716.31
2023-02-10 05:00:00,1538.49,1546.95,1529.36,1541.57,25506.4957
2023-02-10 06:00:00,1541.58,1549.15,1539.77,1548.44,12201.8016
2023-02-10 07:00:00,1548.44,1552.88,1543.47,1551.7,12834.619
2023-02-10 08:00:00,1551.7,1554.46,1548.85,1550.83,14028.9195
2023-02-10 09:00:00,1550.83,1552.53,1545.36,1545.77,7868.2931
2023-02-10 10:00:00,1545.76,1547.31,1541.84,1546.15,9717.2699
2023-02-10 11:00:00,1546.15,1546.15,1534.04,1537.03,20080.7658
2023-02-10 12:00:00,1537.04,1542.54,1532.02,1534.13,19484.0341
2023-02-10 13:00:00,1534.12,1542.52,1533.98,1537.61,14955.8667
2023-02-10 14:00:00,1537.61,1548.01,1535.17,1543.49,16981.5821
2023-02-10 15:00:00,1543.48,1547.78,1506.0,1522.36,44229.7672
2023-02-10 16:00:00,1522.35,1534.0,1514.62,1519.78,31543.5326
2023-02-10 17:00:00,1519.77,1526.3,1515.15,1526.3,17171.9924
2023-02-10 18:00:00,1526.3,1528.41,1522.73,1527.33,14218.9214
2023-02-10 19:00:00,1527.34,1539.19,1523.33,1534.28,32108.883
2023-02-10 20:00:00,1534.29,1535.39,1528.13,1529.59,7533.1147
2023-02-10 21:00:00,1529.6,1529.8,1490.0,1505.53,48056.6142
2023-02-10 22:00:00,1505.54,1516.74,1503.84,1508.51,19718.5505
2023-02-10 23:00:00,1508.51,1518.7,1504.46,1513.06,12980.0189
2023-02-11 00:00:00,1513.05,1517.87,1507.53,1515.83,23281.1681
2023-02-11 01:00:00,1515.83,1518.38,1509.52,1512.48,10412.0634
2023-02-11 02:00:00,1512.47,1516.99,1511.96,1516.74,6924.9679
2023-02-11 03:00:00,1516.74,1523.58,1516.28,1520.38,8484.6357
2023-02-11 04:00:00,1520.38,1521.13,1518.17,1520.0,4491.8376
2023-02-11 05:00:00,1520.01,1521.4,1516.23,1517.68,6933.2952
2023-02-11 06:00:00,1517.67,1519.26,1514.96,1518.71,6215.4438
2023-02-11 07:00:00,1518.7,1523.29,1516.0,1520.81,6738.2804
2023-02-11 08:00:00,1520.8,1526.8,1518.97,1522.79,28786.5098
2023-02-11 09:00:00,1522.78,1524.78,1521.0,1522.36,6685.5403
2023-02-11 10:00:00,1522.37,1523.01,1515.0,1518.82,29908.1784
2023-02-11 11:00:00,1518.83,1520.52,1516.87,1520.16,4748.5946
2023-02-11 12:00:00,1520.16,1525.19,1515.0,1519.55,12966.1148
2023-02-11 13:00:00,1519.54,1523.55,1517.91,1523.15,10732.1248
2023-02-11 14:00:00,1523.15,1526.71,1519.16,1525.51,12230.8355
2023-02-11 15:00:00,1525.5,1526.52,1520.38,1522.83,11425.5614
2023-02-11 16:00:00,1522.83,1522.99,1516.53,1517.9,10581.2428
2023-02-11 17:00:00,1517.91,1518.32,1515.0,1518.18,7848.9917
2023-02-11 18:00:00,1518.17,1521.39,1505.0,1514.77,19828.7453
2023-02-11 19:00:00,1514.76,1519.23,1514.2,1518.58,6296.4327
2023-02-11 20:00:00,1518.58,1523.5,1516.65,1520.43,9094.32
2023-02-11 21:00:00,1520.43,1537.02,1518.83,1534.41,18760.8977
2023-02-11 22:00:00,1534.41,1542.64,1530.66,1536.28,14071.5358
2023-02-11 23:00:00,1536.27,1543.0,1535.25,1538.51,12244.2531
2023-02-12 00:00:00,1538.5,1539.27,1533.15,1533.88,11284.8888
2023-02-12 01:00:00,1533.88,1535.71,1532.08,1533.61,6493.6025
2023-02-12 02:00:00,1533.6,1536.08,1530.05,1535.23,5677.6053
2023-02-12 03:00:00,1535.23,1535.38,1531.13,1531.15,5513.0392
2023-02-12 04:00:00,1531.15,1531.97,1528.97,1531.8,5944.9387
2023-02-12 05:00:00,1531.8,1533.91,1531.12,1533.71,4290.783
2023-02-12 06:00:00,1533.72,1534.56,1531.5,1533.2,4702.7124
2023-02-12 07:00:00,1533.2,1533.2,1530.05,1530.83,4824.2401
2023-02-12 08:00:00,1530.84,1535.45,1530.83,1531.47,4755.3242
2023-02-12 09:00:00,1531.48,1540.06,1531.0,1536.94,11570.3523
2023-02-12 10:00:00,1536.94,1538.93,1531.84,1535.81,7837.4547
2023-02-12 11:00:00,1535.8,1536.32,1532.7,1533.48,6122.4275
2023-02-12 12:00:00,1533.47,1535.31,1521.12,1525.58,18420.9476
2023-02-12 13:00:00,1525.57,1528.55,1521.43,1526.26,11720.5771
2023-02-12 14:00:00,1526.27,1537.67,1524.67,1532.63,12458.6172
2023-02-12 15:00:00,1532.64,1541.0,1530.0,1536.09,14457.6205
2023-02-12 16:00:00,1536.09,1548.02,1534.23,1543.06,25979.7883
2023-02-12 17:00:00,1543.05,1546.37,1539.77,1540.98,13857.5343
2023-02-12 18:00:00,1540.97,1542.49,1538.04,1539.55,8212.0274
2023-02-12 19:00:00,1539.56,1542.03,1535.89,1539.23,6511.003
2023-02-12 20:00:00,1539.23,1541.96,1536.67,1538.06,4905.3184
2023-02-12 21:00:00,1538.06,1538.44,1508.33,1511.23,32827.4975
2023-02-12 22:00:00,1511.22,1515.1,1493.08,1513.36,43552.6455
2023-02-12 23:00:00,1513.35,1517.42,1509.1,1514.83,14837.4285
2023-02-13 00:00:00,1514.82,1524.62,1506.02,1518.29,23889.89
2023-02-13 01:00:00,1518.28,1520.0,1501.59,1507.03,26181.1974
2023-02-13 02:00:00,1507.04,1512.71,1496.67,1512.14,25027.3864
2023-02-13 03:00:00,1512.15,1518.0,1511.17,1516.81,8694.417
2023-02-13 04:00:00,1516.82,1522.71,1516.02,1518.51,13065.8348
2023-02-13 05:00:00,1518.5,1520.95,1517.14,1518.66,6146.1646
2023-02-13 06:00:00,1518.67,1520.06,1517.06,1519.41,6574.1293
2023-02-13 07:00:00,1519.41,1526.1,1517.42,1522.39,21759.9657
2023-02-13 08:00:00,1522.39,1522.83,1504.18,1506.19,37517.8409
2023-02-13 09:00:00,1506.18,1510.2,1472.03,1482.36,114337.6485
2023-02-13 10:00:00,1482.36,1487.97,1466.0,1482.54,57956.0094
2023-02-13 11:00:00,1482.54,1489.01,1481.4,1486.07,24881.1675
2023-02-13 12:00:00,1486.07,1491.89,1484.06,1487.32,19492.9124
2023-02-13 13:00:00,1487.31,1488.8,1477.66,1477.98,28307.8035
2023-02-13 14:00:00,1477.99,1489.01,1477.69,1488.77,28081.3601
2023-02-13 15:00:00,1488.76,1489.78,1475.4,1475.71,23607.6505
2023-02-13 16:00:00,1475.71,1487.88,1461.93,1475.61,44987.3138
2023-02-13 17:00:00,1475.61,1480.13,1462.22,1472.62,25148.548
2023-02-13 18:00:00,1472.61,1493.91,1471.85,1488.96,28848.2995
2023-02-13 19:00:00,1488.96,1492.54,1484.66,1490.78,13501.3166
2023-02-13 20:00:00,1490.78,1492.46,1486.12,1489.01,12519.7065
2023-02-13 21:00:00,1489.0,1490.06,1482.18,1485.26,11782.7685
2023-02-13 22:00:00,1485.26,1495.0,1484.32,1491.6,11149.7833
2023-02-13 23:00:00,1491.6,1510.43,1490.75,1505.24,29693.2762
2023-02-14 00:00:00,1505.25,1508.72,1500.02,1500.92,12285.5793
2023-02-14 01:00:00,1500.92,1502.9,1494.09,1499.18,13845.0694
2023-02-14 02:00:00,1499.18,1504.69,1497.75,1498.25,14317.398
2023-02-14 03:00:00,1498.26,1503.15,1497.51,1498.23,9271.6796
2023-02-14 04:00:00,1498.24,1502.2,1496.81,1498.48,9451.1156
2023-02-14 05:00:00,1498.47,1501.99,1498.43,1501.51,6951.4471
2023-02-14 06:00:00,1501.52,1505.46,1500.34,1503.64,13587.8278
2023-02-14 07:00:00,1503.65,1507.62,1502.71,1506.0,10876.2602
2023-02-14 08:00:00,1506.01,1506.33,1497.19,1498.42,14172.1685
2023-02-14 09:00:00,1498.42,1519.82,1497.09,1511.92,21293.1907
2023-02-14 10:00:00,1511.91,1514.76,1507.71,1509.13,14782.1914
2023-02-14 11:00:00,1509.12,1510.29,1504.6,1507.7,9483.3671
2023-02-14 12:00:00,1507.7,1514.73,1507.17,1511.22,12411.474
2023-02-14 13:00:00,1511.22,1526.99,1482.66,1514.48,141126.1633
2023-02-14 14:00:00,1514.48,1563.99,1495.61,1554.76,110089.9501
2023-02-14 15:00:00,1554.76,1569.0,1532.82,1544.83,85620.7055
2023-02-14 16:00:00,1544.84,1554.29,1534.02,1539.7,42232.242
2023-02-14 17:00:00,1539.71,1547.48,1539.36,1545.84,17099.4559
2023-02-14 18:00:00,1545.84,1553.73,1545.4,1550.7,24948.7925
2023-02-14 19:00:00,1550.69,1564.69,1546.55,1560.31,27973.6484
2023-02-14 20:00:00,1560.31,1564.07,1554.54,1556.89,19649.1236
2023-02-14 21:00:00,1556.89,1557.59,1549.3,1555.48,15663.1412
2023-02-14 22:00:00,1555.48,1558.41,1551.06,1554.54,10562.899
2023-02-14 23:00:00,1554.53,1561.91,1552.18,1555.71,11269.4866
2023-02-15 00:00:00,1555.7,1557.43,1547.56,1549.9,13392.152
2023-02-15 01:00:00,1549.89,1551.98,1547.36,1549.17,9279.677
2023-02-15 02:00:00,1549.17,1550.56,1542.55,1544.57,10068.5463
2023-02-15 03:00:00,1544.58,1552.22,1543.42,1549.22,12733.2183
2023-02-15 04:00:00,1549.22,1550.98,1546.34,1547.11,7411.0236
2023-02-15 05:00:00,1547.12,1552.06,1547.11,1550.28,8507.4909
2023-02-15 06:00:00,1550.29,1552.09,1547.28,1549.72,8221.9047
2023-02-15 07:00:00,1549.72,1551.58,1544.65,1547.56,9136.4548
2023-02-15 08:00:00,1547.56,1549.16,1544.5,1546.24,8894.3156
2023-02-15 09:00:00,1546.23,1552.0,1546.23,1550.98,10795.5465
2023-02-15 10:00:00,1550.98,1560.31,1549.33,1555.89,14387.0875
2023-02-15 11:00:00,1555.88,1580.0,1553.89,1572.26,38778.7872
2023-02-15 12:00:00,1572.26,1593.67,1572.26,1585.11,69138.2786
2023-02-15 13:00:00,1585.11,1585.46,1573.26,1577.75,33606.3332
2023-02-15 14:00:00,1577.76,1580.82,1566.86,1572.15,34733.3242
2023-02-15 15:00:00,1572.14,1582.97,1570.76,1579.5,27696.9146
2023-02-15 16:00:00,1579.5,1589.8,1576.07,1576.08,29385.8702
2023-02-15 17:00:00,1576.08,1583.3,1573.47,1581.05,11066.288
2023-02-15 18:00:00,1581.04,1596.26,1577.5,1591.4,19847.192
2023-02-15 19:00:00,1591.4,1629.32,1588.42,1628.54,58281.357
2023-02-15 20:00:00,1628.54,1680.0,1624.25,1665.83,71607.9998
2023-02-15 21:00:00,1665.83,1675.75,1660.83,1665.8,26800.9672
2023-02-15 22:00:00,1665.8,1675.0,1662.93,1665.78,23836.4867
2023-02-15 23:00:00,1665.78,1678.0,1664.92,1674.92,23600.6427
2023-02-16 00:00:00,1674.92,1712.24,1672.53,1685.72,71884.9418
2023-02-16 01:00:00,1685.72,1694.68,1685.0,1693.71,22009.1107
2023-02-16 02:00:00,1693.72,1700.0,1692.28,1692.71,28427.6306
2023-02-16 03:00:00,1692.7,1694.49,1690.81,1691.42,21043.4491
2023-02-16 04:00:00,1691.41,1695.99,1686.59,1694.21,22985.4163
2023-02-16 05:00:00,1694.23,1697.51,1692.65,1693.26,19743.9462
2023-02-16 06:00:00,1693.26,1696.84,1683.04,1684.98,22455.4256
2023-02-16 07:00:00,1684.98,1688.59,1675.0,1681.89,32856.6757
2023-02-16 08:00:00,1681.9,1686.13,1678.25,1682.25,18643.4236
2023-02-16 09:00:00,1682.24,1689.27,1680.06,1687.94,18269.1685
2023-02-16 10:00:00,1687.94,1692.62,1684.63,1687.04,18486.4504
2023-02-16 11:00:00,1687.05,1687.2,1680.0,1682.82,15922.6365
2023-02-16 12:00:00,1682.82,1690.0,1680.0,1687.3,15795.0606
2023-02-16 13:00:00,1687.29,1695.68,1668.02,1675.49,44675.5927
2023-02-16 14:00:00,1675.49,1682.5,1665.24,1678.87,35063.2973
2023-02-16 15:00:00,1678.87,1728.69,1675.66,1724.14,86203.1172
2023-02-16 16:00:00,1724.14,1742.97,1686.76,1716.68,102917.2668
2023-02-16 17:00:00,1716.68,1721.57,1706.57,1715.69,30666.9297
2023-02-16 18:00:00,1715.69,1721.9,1712.19,1716.69,22592.782
2023-02-16 19:00:00,1716.68,1718.19,1706.83,1710.85,15820.9291
2023-02-16 20:00:00,1710.85,1711.11,1680.0,1685.0,48306.9061
2023-02-16 21:00:00,1684.99,1685.0,1667.54,1683.09,29334.8239
2023-02-16 22:00:00,1683.09,1684.89,1641.4,1646.09,43934.4376
2023-02-16 23:00:00,1646.09,1657.06,1633.72,1637.84,44684.2551
2023-02-17 00:00:00,1637.83,1656.1,1630.51,1653.23,36275.477
2023-02-17 01:00:00,1653.22,1664.54,1650.57,1663.54,23275.0839
2023-02-17 02:00:00,1663.53,1664.51,1657.0,1658.02,15597.166
2023-02-17 03:00:00,1658.02,1670.05,1656.71,1663.77,19070.0864
2023-02-17 04:00:00,1663.77,1665.46,1653.96,1659.14,25223.5338
2023-02-17 05:00:00,1659.13,1659.45,1653.61,1655.79,13637.3694
2023-02-17 06:00:00,1655.79,1659.28,1653.61,1657.0,10586.3106
2023-02-17 07:00:00,1657.0,1665.17,1651.67,1653.45,15826.1978
2023-02-17 08:00:00,1653.46,1664.31,1648.4,1664.19,22189.3871
2023-02-17 09:00:00,1664.19,1674.75,1660.54,1663.46,17824.5693
2023-02-17 10:00:00,1663.47,1667.02,1660.69,1664.61,14621.158
2023-02-17 11:00:00,1664.62,1669.63,1663.91,1666.2,12209.3745
2023-02-17 12:00:00,1666.2,1668.61,1664.25,1665.24,13214.6437
2023-02-17 13:00:00,1665.24,1666.0,1657.46,1660.89,16674.2921
2023-02-17 14:00:00,1660.89,1683.55,1646.09,1659.09,58965.2858
2023-02-17 15:00:00,1659.08,1682.03,1658.12,1673.11,38876.3669
2023-02-17 16:00:00,1673.11,1684.94,1662.27,1672.92,32535.1283
2023-02-17 17:00:00,1672.92,1708.8,1672.56,1687.58,53253.1048
2023-02-17 18:00:00,1687.57,1697.59,1685.47,1695.57,19709.6962
2023-02-17 19:00:00,1695.57,1709.25,1685.87,1706.03,20309.7133
2023-02-17 20:00:00,1706.04,1722.0,1702.79,1710.87,36305.2943
2023-02-17 21:00:00,1710.86,1712.67,1690.78,1693.26,16953.6033
2023-02-17 22:00:00,1693.26,1703.8,1669.72,1698.73,33379.0204
2023-02-17 23:00:00,1698.73,1702.78,1692.47,1693.87,13422.8001
2023-02-18 00:00:00,1693.81,1703.44,1692.14,1694.88,23168.6596
2023-02-18 01:00:00,1694.89,1704.46,1692.79,1702.51,15479.5815
2023-02-18 02:00:00,1702.5,1703.91,1694.81,1695.53,10932.4329
2023-02-18 03:00:00,1695.53,1699.85,1694.58,1699.46,8084.9155
2023-02-18 04:00:00,1699.45,1703.99,1699.38,1699.6,8554.5127
2023-02-18 05:00:00,1699.6,1700.2,1696.02,1698.44,7392.9244
2023-02-18 06:00:00,1698.45,1699.47,1695.0,1696.14,10703.307
2023-02-18 07:00:00,1696.13,1696.14,1686.11,1690.72,18577.474
2023-02-18 08:00:00,1690.71,1694.51,1687.77,1693.74,8511.1086
2023-02-18 09:00:00,1693.75,1695.58,1692.44,1693.59,5834.7668
2023-02-18 10:00:00,1693.59,1694.28,1685.69,1687.15,10182.8688
2023-02-18 11:00:00,1687.15,1693.31,1686.43,1691.47,8840.6883
2023-02-18 12:00:00,1691.47,1699.49,1686.64,1698.34,12774.384
2023-02-18 13:00:00,1698.35,1699.43,1693.03,1694.44,9517.6164
2023-02-18 14:00:00,1694.44,1698.76,1690.61,1696.24,11973.1532
2023-02-18 15:00:00,1696.25,1699.0,1692.41,1695.5,9606.582
2023-02-18 16:00:00,1695.5,1696.23,1691.57,1693.26,11720.9288
2023-02-18 17:00:00,1693.25,1695.69,1688.8,1694.99,10746.5709
2023-02-18 18:00:00,1695.0,1713.13,1687.52,1693.58,26974.4501
2023-02-18 19:00:00,1693.58,1695.0,1682.8,1687.85,11286.9583
2023-02-18 20:00:00,1687.85,1688.27,1679.77,1682.58,10568.0908
2023-02-18 21:00:00,1682.59,1687.59,1681.81,1687.43,4782.4397
2023-02-18 22:00:00,1687.42,1691.8,1686.26,1689.97,5572.3305
2023-02-18 23:00:00,1689.97,1693.71,1688.2,1691.62,5519.0365
2023-02-19 00:00:00,1691.62,1700.62,1689.76,1698.71,10021.4209
2023-02-19 01:00:00,1698.7,1700.0,1689.5,1693.53,10670.564
2023-02-19 02:00:00,1693.52,1698.06,1693.07,1694.3,8451.3837
2023-02-19 03:00:00,1694.3,1698.2,1693.57,1695.42,7154.1433
2023-02-19 04:00:00,1695.42,1699.56,1694.0,1697.72,5848.3292
2023-02-19 05:00:00,1697.71,1709.63,1696.0,1701.98,20756.9013
2023-02-19 06:00:00,1701.97,1702.12,1693.48,1695.46,22101.3796
2023-02-19 07:00:00,1695.46,1698.15,1692.19,1693.15,13596.757
2023-02-19 08:00:00,1693.15,1696.11,1691.89,1692.82,8422.0312
2023-02-19 09:00:00,1692.83,1695.07,1692.12,1693.15,5743.8059
2023-02-19 10:00:00,1693.15,1699.0,1690.8,1695.68,8594.3796
2023-02-19 11:00:00,1695.68,1700.85,1695.16,1695.36,8824.1005
2023-02-19 12:00:00,1695.36,1698.05,1694.51,1696.99,6951.141
2023-02-19 13:00:00,1696.99,1697.84,1694.42,1695.2,12055.9361
2023-02-19 14:00:00,1695.19,1707.64,1695.19,1704.44,18897.0674
2023-02-19 15:00:00,1704.44,1723.85,1697.33,1711.3,47561.3216
2023-02-19 16:00:00,1711.3,1726.59,1690.0,1698.82,48125.0928
2023-02-19 17:00:00,1698.81,1702.5,1675.96,1682.56,42096.102
2023-02-19 18:00:00,1682.56,1688.1,1678.24,1685.62,14802.5562
2023-02-19 19:00:00,1685.63,1690.13,1683.49,1684.8,11298.9282
2023-02-19 20:00:00,1684.8,1687.81,1666.14,1686.97,28031.4114
2023-02-19 21:00:00,1686.98,1687.14,1682.07,1685.97,12684.4748
2023-02-19 22:00:00,1685.97,1688.85,1681.75,1685.55,7566.9437
2023-02-19 23:00:00,1685.54,1687.8,1676.57,1679.75,20766.8763
2023-02-20 00:00:00,1679.74,1686.44,1673.73,1676.96,17364.4508
2023-02-20 01:00:00,1676.96,1678.31,1650.56,1670.13,49464.5453
2023-02-20 02:00:00,1670.12,1681.11,1666.72,1679.2,17763.8883
2023-02-20 03:00:00,1679.2,1687.02,1676.8,1684.38,13425.6559
2023-02-20 04:00:00,1684.39,1694.32,1683.64,1689.44,13745.564
2023-02-20 05:00:00,1689.44,1690.72,1685.53,1689.86,10267.6227
2023-02-20 06:00:00,1689.86,1696.14,1688.0,1694.09,15652.3896
2023-02-20 07:00:00,1694.09,1698.34,1692.22,1695.79,15002.9488
2023-02-20 08:00:00,1695.79,1699.54,1689.24,1691.97,16348.3123
2023-02-20 09:00:00,1691.96,1717.71,1688.5,1711.73,33666.4043
2023-02-20 10:00:00,1711.73,1718.1,1706.37,1711.23,24858.0136
2023-02-20 11:00:00,1711.23,1719.89,1707.34,1713.77,24577.6942
2023-02-20 12:00:00,1713.78,1716.53,1700.01,1706.99,22584.4017
